cluster_rank,cluster_id,article_score,product,outlet,domain,title,url,url_strong_tags,url_weak_tags,learned_scores_json,learned_hits_json,reasons
6,C056,8.85,nacional,Elmartutino,elmartutino.cl,Ley Uber vuelve a complicarse: expertos analizan las alternativas para destrabar su implementación,https://www.elmartutino.cl/noticia/economia/ley-uber-vuelve-complicarse-expertos-analizan-las-alternativas-para-destrabar-su-im,economia_negocios,,"{""sector:justicia_seguridad"": 14.8444, ""product:regiones"": 14.4778, ""sector:tecnologia_telecom"": 12.229, ""source:normal_scrape"": 11.3446, ""sector:politica_estado"": 11.1842, ""sector:infraestructura_concesiones"": 10.2457, ""region:Valparaíso"": 10.2329, ""product:nacional"": 10.1625}","{""sector:justicia_seguridad"": [""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""economia"", ""contraloria general"", ""Contraloría"", ""Contraloría General de la República""], ""product:regiones"": [""seguridad"", ""ministerio"", ""ley"", ""economia"", ""contraloria"", ""Contraloría"", ""Corresponsal Mi Voz"", ""Ministerio""], ""sector:tecnologia_telecom"": [""economia"", ""ley"", ""seguridad"", ""ministerio"", ""Ministerio de Transportes y Telecomunicaciones"", ""Transportes y Telecomunicaciones"", ""Ley Uber""], ""source:normal_scrape"": [""seguridad"", ""economia"", ""ministerio"", ""ley"", ""contraloria"", ""Contraloría""], ""sector:politica_estado"": [""ministerio"", ""ley"", ""economia"", ""seguridad"", ""contraloria"", ""Contraloría""], ""sector:infraestructura_concesiones"": [""economia"", ""ministerio"", ""seguridad"", ""ley"", ""contraloria"", ""Contraloría""], ""region:Valparaíso"": [""seguridad"", ""ministerio"", ""contraloria"", ""ley"", ""economia"", ""Contraloría"", ""De los""], ""product:nacional"": [""economia"", ""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""Contraloría""]}","flash_clean_pool; url_section:economia->economia_negocios; learned:sector:justicia_seguridad,product:regiones,sector:tecnologia_telecom"
6,C056,8.85,biz,Elamaule,elamaule.cl,Ley Uber vuelve a complicarse: expertos analizan las alternativas para destrabar su implementación,https://www.elamaule.cl/noticia/economia/ley-uber-vuelve-complicarse-expertos-analizan-las-alternativas-para-destrabar-su-im,economia_negocios,,"{""sector:justicia_seguridad"": 14.8444, ""product:regiones"": 14.4778, ""sector:tecnologia_telecom"": 12.229, ""source:normal_scrape"": 11.3446, ""sector:politica_estado"": 11.1842, ""sector:infraestructura_concesiones"": 10.2457, ""region:Valparaíso"": 10.2329, ""product:nacional"": 10.1625}","{""sector:justicia_seguridad"": [""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""economia"", ""contraloria general"", ""Contraloría"", ""Contraloría General de la República""], ""product:regiones"": [""seguridad"", ""ministerio"", ""ley"", ""economia"", ""contraloria"", ""Contraloría"", ""Corresponsal Mi Voz"", ""Ministerio""], ""sector:tecnologia_telecom"": [""economia"", ""ley"", ""seguridad"", ""ministerio"", ""Ministerio de Transportes y Telecomunicaciones"", ""Transportes y Telecomunicaciones"", ""Ley Uber""], ""source:normal_scrape"": [""seguridad"", ""economia"", ""ministerio"", ""ley"", ""contraloria"", ""Contraloría""], ""sector:politica_estado"": [""ministerio"", ""ley"", ""economia"", ""seguridad"", ""contraloria"", ""Contraloría""], ""sector:infraestructura_concesiones"": [""economia"", ""ministerio"", ""seguridad"", ""ley"", ""contraloria"", ""Contraloría""], ""region:Valparaíso"": [""seguridad"", ""ministerio"", ""contraloria"", ""ley"", ""economia"", ""Contraloría"", ""De los""], ""product:nacional"": [""economia"", ""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""Contraloría""]}","flash_clean_pool; url_section:economia->economia_negocios; learned:sector:justicia_seguridad,product:regiones,sector:tecnologia_telecom"
6,C056,8.85,nacional,Elamaule,elamaule.cl,Ley Uber vuelve a complicarse: expertos analizan las alternativas para destrabar su implementación,https://www.elamaule.cl/noticia/economia/ley-uber-vuelve-complicarse-expertos-analizan-las-alternativas-para-destrabar-su-im,economia_negocios,,"{""sector:justicia_seguridad"": 14.8444, ""product:regiones"": 14.4778, ""sector:tecnologia_telecom"": 12.229, ""source:normal_scrape"": 11.3446, ""sector:politica_estado"": 11.1842, ""sector:infraestructura_concesiones"": 10.2457, ""region:Valparaíso"": 10.2329, ""product:nacional"": 10.1625}","{""sector:justicia_seguridad"": [""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""economia"", ""contraloria general"", ""Contraloría"", ""Contraloría General de la República""], ""product:regiones"": [""seguridad"", ""ministerio"", ""ley"", ""economia"", ""contraloria"", ""Contraloría"", ""Corresponsal Mi Voz"", ""Ministerio""], ""sector:tecnologia_telecom"": [""economia"", ""ley"", ""seguridad"", ""ministerio"", ""Ministerio de Transportes y Telecomunicaciones"", ""Transportes y Telecomunicaciones"", ""Ley Uber""], ""source:normal_scrape"": [""seguridad"", ""economia"", ""ministerio"", ""ley"", ""contraloria"", ""Contraloría""], ""sector:politica_estado"": [""ministerio"", ""ley"", ""economia"", ""seguridad"", ""contraloria"", ""Contraloría""], ""sector:infraestructura_concesiones"": [""economia"", ""ministerio"", ""seguridad"", ""ley"", ""contraloria"", ""Contraloría""], ""region:Valparaíso"": [""seguridad"", ""ministerio"", ""contraloria"", ""ley"", ""economia"", ""Contraloría"", ""De los""], ""product:nacional"": [""economia"", ""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""Contraloría""]}","flash_clean_pool; url_section:economia->economia_negocios; learned:sector:justicia_seguridad,product:regiones,sector:tecnologia_telecom"
6,C056,8.85,nacional,Elrancahuaso,elrancahuaso.cl,Ley Uber vuelve a complicarse: expertos analizan las alternativas para destrabar su implementación,https://www.elrancahuaso.cl/noticia/economia/ley-uber-vuelve-complicarse-expertos-analizan-las-alternativas-para-destrabar-su-im,economia_negocios,,"{""sector:justicia_seguridad"": 14.8444, ""product:regiones"": 14.4778, ""sector:tecnologia_telecom"": 12.229, ""source:normal_scrape"": 11.3446, ""sector:politica_estado"": 11.1842, ""sector:infraestructura_concesiones"": 10.2457, ""region:Valparaíso"": 10.2329, ""product:nacional"": 10.1625}","{""sector:justicia_seguridad"": [""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""economia"", ""contraloria general"", ""Contraloría"", ""Contraloría General de la República""], ""product:regiones"": [""seguridad"", ""ministerio"", ""ley"", ""economia"", ""contraloria"", ""Contraloría"", ""Corresponsal Mi Voz"", ""Ministerio""], ""sector:tecnologia_telecom"": [""economia"", ""ley"", ""seguridad"", ""ministerio"", ""Ministerio de Transportes y Telecomunicaciones"", ""Transportes y Telecomunicaciones"", ""Ley Uber""], ""source:normal_scrape"": [""seguridad"", ""economia"", ""ministerio"", ""ley"", ""contraloria"", ""Contraloría""], ""sector:politica_estado"": [""ministerio"", ""ley"", ""economia"", ""seguridad"", ""contraloria"", ""Contraloría""], ""sector:infraestructura_concesiones"": [""economia"", ""ministerio"", ""seguridad"", ""ley"", ""contraloria"", ""Contraloría""], ""region:Valparaíso"": [""seguridad"", ""ministerio"", ""contraloria"", ""ley"", ""economia"", ""Contraloría"", ""De los""], ""product:nacional"": [""economia"", ""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""Contraloría""]}","flash_clean_pool; url_section:economia->economia_negocios; learned:sector:justicia_seguridad,product:regiones,sector:tecnologia_telecom"
6,C056,8.85,biz,Elrancahuaso,elrancahuaso.cl,Ley Uber vuelve a complicarse: expertos analizan las alternativas para destrabar su implementación,https://www.elrancahuaso.cl/noticia/economia/ley-uber-vuelve-complicarse-expertos-analizan-las-alternativas-para-destrabar-su-im,economia_negocios,,"{""sector:justicia_seguridad"": 14.8444, ""product:regiones"": 14.4778, ""sector:tecnologia_telecom"": 12.229, ""source:normal_scrape"": 11.3446, ""sector:politica_estado"": 11.1842, ""sector:infraestructura_concesiones"": 10.2457, ""region:Valparaíso"": 10.2329, ""product:nacional"": 10.1625}","{""sector:justicia_seguridad"": [""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""economia"", ""contraloria general"", ""Contraloría"", ""Contraloría General de la República""], ""product:regiones"": [""seguridad"", ""ministerio"", ""ley"", ""economia"", ""contraloria"", ""Contraloría"", ""Corresponsal Mi Voz"", ""Ministerio""], ""sector:tecnologia_telecom"": [""economia"", ""ley"", ""seguridad"", ""ministerio"", ""Ministerio de Transportes y Telecomunicaciones"", ""Transportes y Telecomunicaciones"", ""Ley Uber""], ""source:normal_scrape"": [""seguridad"", ""economia"", ""ministerio"", ""ley"", ""contraloria"", ""Contraloría""], ""sector:politica_estado"": [""ministerio"", ""ley"", ""economia"", ""seguridad"", ""contraloria"", ""Contraloría""], ""sector:infraestructura_concesiones"": [""economia"", ""ministerio"", ""seguridad"", ""ley"", ""contraloria"", ""Contraloría""], ""region:Valparaíso"": [""seguridad"", ""ministerio"", ""contraloria"", ""ley"", ""economia"", ""Contraloría"", ""De los""], ""product:nacional"": [""economia"", ""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""Contraloría""]}","flash_clean_pool; url_section:economia->economia_negocios; learned:sector:justicia_seguridad,product:regiones,sector:tecnologia_telecom"
6,C056,8.85,biz,Elconcecuente,elconcecuente.cl,Ley Uber vuelve a complicarse: expertos analizan las alternativas para destrabar su implementación,https://www.elconcecuente.cl/noticia/economia/ley-uber-vuelve-complicarse-expertos-analizan-las-alternativas-para-destrabar-su-im,economia_negocios,,"{""sector:justicia_seguridad"": 14.8444, ""product:regiones"": 14.4778, ""sector:tecnologia_telecom"": 12.229, ""source:normal_scrape"": 11.3446, ""sector:politica_estado"": 11.1842, ""sector:infraestructura_concesiones"": 10.2457, ""region:Valparaíso"": 10.2329, ""product:nacional"": 10.1625}","{""sector:justicia_seguridad"": [""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""economia"", ""contraloria general"", ""Contraloría"", ""Contraloría General de la República""], ""product:regiones"": [""seguridad"", ""ministerio"", ""ley"", ""economia"", ""contraloria"", ""Contraloría"", ""Corresponsal Mi Voz"", ""Ministerio""], ""sector:tecnologia_telecom"": [""economia"", ""ley"", ""seguridad"", ""ministerio"", ""Ministerio de Transportes y Telecomunicaciones"", ""Transportes y Telecomunicaciones"", ""Ley Uber""], ""source:normal_scrape"": [""seguridad"", ""economia"", ""ministerio"", ""ley"", ""contraloria"", ""Contraloría""], ""sector:politica_estado"": [""ministerio"", ""ley"", ""economia"", ""seguridad"", ""contraloria"", ""Contraloría""], ""sector:infraestructura_concesiones"": [""economia"", ""ministerio"", ""seguridad"", ""ley"", ""contraloria"", ""Contraloría""], ""region:Valparaíso"": [""seguridad"", ""ministerio"", ""contraloria"", ""ley"", ""economia"", ""Contraloría"", ""De los""], ""product:nacional"": [""economia"", ""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""Contraloría""]}","flash_clean_pool; url_section:economia->economia_negocios; learned:sector:justicia_seguridad,product:regiones,sector:tecnologia_telecom"
6,C056,8.85,nacional,Elconcecuente,elconcecuente.cl,Ley Uber vuelve a complicarse: expertos analizan las alternativas para destrabar su implementación,https://www.elconcecuente.cl/noticia/economia/ley-uber-vuelve-complicarse-expertos-analizan-las-alternativas-para-destrabar-su-im,economia_negocios,,"{""sector:justicia_seguridad"": 14.8444, ""product:regiones"": 14.4778, ""sector:tecnologia_telecom"": 12.229, ""source:normal_scrape"": 11.3446, ""sector:politica_estado"": 11.1842, ""sector:infraestructura_concesiones"": 10.2457, ""region:Valparaíso"": 10.2329, ""product:nacional"": 10.1625}","{""sector:justicia_seguridad"": [""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""economia"", ""contraloria general"", ""Contraloría"", ""Contraloría General de la República""], ""product:regiones"": [""seguridad"", ""ministerio"", ""ley"", ""economia"", ""contraloria"", ""Contraloría"", ""Corresponsal Mi Voz"", ""Ministerio""], ""sector:tecnologia_telecom"": [""economia"", ""ley"", ""seguridad"", ""ministerio"", ""Ministerio de Transportes y Telecomunicaciones"", ""Transportes y Telecomunicaciones"", ""Ley Uber""], ""source:normal_scrape"": [""seguridad"", ""economia"", ""ministerio"", ""ley"", ""contraloria"", ""Contraloría""], ""sector:politica_estado"": [""ministerio"", ""ley"", ""economia"", ""seguridad"", ""contraloria"", ""Contraloría""], ""sector:infraestructura_concesiones"": [""economia"", ""ministerio"", ""seguridad"", ""ley"", ""contraloria"", ""Contraloría""], ""region:Valparaíso"": [""seguridad"", ""ministerio"", ""contraloria"", ""ley"", ""economia"", ""Contraloría"", ""De los""], ""product:nacional"": [""economia"", ""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""Contraloría""]}","flash_clean_pool; url_section:economia->economia_negocios; learned:sector:justicia_seguridad,product:regiones,sector:tecnologia_telecom"
6,C056,8.85,nacional,Elmagallanews,elmagallanews.cl,Ley Uber vuelve a complicarse: expertos analizan las alternativas para destrabar su implementación,https://www.elmagallanews.cl/noticia/economia/ley-uber-vuelve-complicarse-expertos-analizan-las-alternativas-para-destrabar-su-im,economia_negocios,,"{""sector:justicia_seguridad"": 14.8444, ""product:regiones"": 14.4778, ""sector:tecnologia_telecom"": 12.229, ""source:normal_scrape"": 11.3446, ""sector:politica_estado"": 11.1842, ""sector:infraestructura_concesiones"": 10.2457, ""region:Valparaíso"": 10.2329, ""product:nacional"": 10.1625}","{""sector:justicia_seguridad"": [""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""economia"", ""contraloria general"", ""Contraloría"", ""Contraloría General de la República""], ""product:regiones"": [""seguridad"", ""ministerio"", ""ley"", ""economia"", ""contraloria"", ""Contraloría"", ""Corresponsal Mi Voz"", ""Ministerio""], ""sector:tecnologia_telecom"": [""economia"", ""ley"", ""seguridad"", ""ministerio"", ""Ministerio de Transportes y Telecomunicaciones"", ""Transportes y Telecomunicaciones"", ""Ley Uber""], ""source:normal_scrape"": [""seguridad"", ""economia"", ""ministerio"", ""ley"", ""contraloria"", ""Contraloría""], ""sector:politica_estado"": [""ministerio"", ""ley"", ""economia"", ""seguridad"", ""contraloria"", ""Contraloría""], ""sector:infraestructura_concesiones"": [""economia"", ""ministerio"", ""seguridad"", ""ley"", ""contraloria"", ""Contraloría""], ""region:Valparaíso"": [""seguridad"", ""ministerio"", ""contraloria"", ""ley"", ""economia"", ""Contraloría"", ""De los""], ""product:nacional"": [""economia"", ""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""Contraloría""]}","flash_clean_pool; url_section:economia->economia_negocios; learned:sector:justicia_seguridad,product:regiones,sector:tecnologia_telecom"
6,C056,8.85,biz,Elmagallanews,elmagallanews.cl,Ley Uber vuelve a complicarse: expertos analizan las alternativas para destrabar su implementación,https://www.elmagallanews.cl/noticia/economia/ley-uber-vuelve-complicarse-expertos-analizan-las-alternativas-para-destrabar-su-im,economia_negocios,,"{""sector:justicia_seguridad"": 14.8444, ""product:regiones"": 14.4778, ""sector:tecnologia_telecom"": 12.229, ""source:normal_scrape"": 11.3446, ""sector:politica_estado"": 11.1842, ""sector:infraestructura_concesiones"": 10.2457, ""region:Valparaíso"": 10.2329, ""product:nacional"": 10.1625}","{""sector:justicia_seguridad"": [""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""economia"", ""contraloria general"", ""Contraloría"", ""Contraloría General de la República""], ""product:regiones"": [""seguridad"", ""ministerio"", ""ley"", ""economia"", ""contraloria"", ""Contraloría"", ""Corresponsal Mi Voz"", ""Ministerio""], ""sector:tecnologia_telecom"": [""economia"", ""ley"", ""seguridad"", ""ministerio"", ""Ministerio de Transportes y Telecomunicaciones"", ""Transportes y Telecomunicaciones"", ""Ley Uber""], ""source:normal_scrape"": [""seguridad"", ""economia"", ""ministerio"", ""ley"", ""contraloria"", ""Contraloría""], ""sector:politica_estado"": [""ministerio"", ""ley"", ""economia"", ""seguridad"", ""contraloria"", ""Contraloría""], ""sector:infraestructura_concesiones"": [""economia"", ""ministerio"", ""seguridad"", ""ley"", ""contraloria"", ""Contraloría""], ""region:Valparaíso"": [""seguridad"", ""ministerio"", ""contraloria"", ""ley"", ""economia"", ""Contraloría"", ""De los""], ""product:nacional"": [""economia"", ""seguridad"", ""ley"", ""ministerio"", ""contraloria"", ""Contraloría""]}","flash_clean_pool; url_section:economia->economia_negocios; learned:sector:justicia_seguridad,product:regiones,sector:tecnologia_telecom"
7,C054,8.85,nacional,Elmorrocotudo,elmorrocotudo.cl,Influenza A desplaza al Rinovirus y crecen las consultas respiratorias en la red asistencial chilena,https://www.elmorrocotudo.cl/noticia/salud/influenza-desplaza-al-rinovirus-y-crecen-las-consultas-respiratorias-en-la-red-asisten,salud,,"{""product:regiones"": 14.6976, ""sector:politica_estado"": 9.3694, ""sector:salud_educacion_social"": 8.9603, ""region:Ñuble"": 8.4042, ""source:normal_scrape"": 7.4318, ""region:Los Lagos"": 7.345, ""region:Valparaíso"": 7.0773, ""sector:empresas_finanzas"": 7.0627}","{""product:regiones"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""Corresponsal Mi Voz"", ""Ministerio de Salud"", ""Ministerio"", ""JUNIO""], ""sector:politica_estado"": [""ministerio"", ""autoridades"", ""subsecretaria"", ""salud"", ""Ministerio de Salud""], ""sector:salud_educacion_social"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud""], ""region:Ñuble"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud"", ""Alejandra Pizarro""], ""source:normal_scrape"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria""], ""region:Los Lagos"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria"", ""Ministerio""], ""region:Valparaíso"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""De los""], ""sector:empresas_finanzas"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria""]}","flash_clean_pool; url_section:salud->salud; learned:product:regiones,sector:politica_estado,sector:salud_educacion_social"
7,C054,7.7,nacional,Elnaveghable,elnaveghable.cl,Influenza A desplaza al Rinovirus y crecen las consultas respiratorias en la red asistencial chilena,https://www.elnaveghable.cl/noticia/adultos-mayores/influenza-desplaza-al-rinovirus-y-crecen-las-consultas-respiratorias-en-la-r,,,"{""product:regiones"": 14.6976, ""sector:politica_estado"": 9.3694, ""sector:salud_educacion_social"": 8.9603, ""region:Ñuble"": 8.4042, ""source:normal_scrape"": 7.4318, ""region:Los Lagos"": 7.345, ""region:Valparaíso"": 7.0773, ""sector:empresas_finanzas"": 7.0627}","{""product:regiones"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""Corresponsal Mi Voz"", ""Ministerio de Salud"", ""Ministerio"", ""JUNIO""], ""sector:politica_estado"": [""ministerio"", ""autoridades"", ""subsecretaria"", ""salud"", ""Ministerio de Salud""], ""sector:salud_educacion_social"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud""], ""region:Ñuble"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud"", ""Alejandra Pizarro""], ""source:normal_scrape"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria""], ""region:Los Lagos"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria"", ""Ministerio""], ""region:Valparaíso"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""De los""], ""sector:empresas_finanzas"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria""]}","flash_clean_pool; learned:product:regiones,sector:politica_estado,sector:salud_educacion_social"
7,C054,7.7,nacional,Elrepuertero,elrepuertero.cl,Influenza A desplaza al Rinovirus y crecen las consultas respiratorias en la red asistencial chilena,https://www.elrepuertero.cl/noticia/adultos-mayores/influenza-desplaza-al-rinovirus-y-crecen-las-consultas-respiratorias-en-la-r,,,"{""product:regiones"": 14.6976, ""sector:politica_estado"": 9.3694, ""sector:salud_educacion_social"": 8.9603, ""region:Ñuble"": 8.4042, ""source:normal_scrape"": 7.4318, ""region:Los Lagos"": 7.345, ""region:Valparaíso"": 7.0773, ""sector:empresas_finanzas"": 7.0627}","{""product:regiones"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""Corresponsal Mi Voz"", ""Ministerio de Salud"", ""Ministerio"", ""JUNIO""], ""sector:politica_estado"": [""ministerio"", ""autoridades"", ""subsecretaria"", ""salud"", ""Ministerio de Salud""], ""sector:salud_educacion_social"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud""], ""region:Ñuble"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud"", ""Alejandra Pizarro""], ""source:normal_scrape"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria""], ""region:Los Lagos"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria"", ""Ministerio""], ""region:Valparaíso"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""De los""], ""sector:empresas_finanzas"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria""]}","flash_clean_pool; learned:product:regiones,sector:politica_estado,sector:salud_educacion_social"
7,C054,7.7,nacional,Elnortero,elnortero.cl,Influenza A desplaza al Rinovirus y crecen las consultas respiratorias en la red asistencial chilena,https://www.elnortero.cl/noticia/adultos-mayores/influenza-desplaza-al-rinovirus-y-crecen-las-consultas-respiratorias-en-la-r,,,"{""product:regiones"": 14.6976, ""sector:politica_estado"": 9.3694, ""sector:salud_educacion_social"": 8.9603, ""region:Ñuble"": 8.4042, ""source:normal_scrape"": 7.4318, ""region:Los Lagos"": 7.345, ""region:Valparaíso"": 7.0773, ""sector:empresas_finanzas"": 7.0627}","{""product:regiones"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""Corresponsal Mi Voz"", ""Ministerio de Salud"", ""Ministerio"", ""JUNIO""], ""sector:politica_estado"": [""ministerio"", ""autoridades"", ""subsecretaria"", ""salud"", ""Ministerio de Salud""], ""sector:salud_educacion_social"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud""], ""region:Ñuble"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud"", ""Alejandra Pizarro""], ""source:normal_scrape"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria""], ""region:Los Lagos"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria"", ""Ministerio""], ""region:Valparaíso"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""De los""], ""sector:empresas_finanzas"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria""]}","flash_clean_pool; learned:product:regiones,sector:politica_estado,sector:salud_educacion_social"
7,C054,7.7,nacional,Elobservatodo,elobservatodo.cl,Influenza A desplaza al Rinovirus y crecen las consultas respiratorias en la red asistencial chilena,https://www.elobservatodo.cl/noticia/adultos-mayores/influenza-desplaza-al-rinovirus-y-crecen-las-consultas-respiratorias-en-la-r,,,"{""product:regiones"": 14.6976, ""sector:politica_estado"": 9.3694, ""sector:salud_educacion_social"": 8.9603, ""region:Ñuble"": 8.4042, ""source:normal_scrape"": 7.4318, ""region:Los Lagos"": 7.345, ""region:Valparaíso"": 7.0773, ""sector:empresas_finanzas"": 7.0627}","{""product:regiones"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""Corresponsal Mi Voz"", ""Ministerio de Salud"", ""Ministerio"", ""JUNIO""], ""sector:politica_estado"": [""ministerio"", ""autoridades"", ""subsecretaria"", ""salud"", ""Ministerio de Salud""], ""sector:salud_educacion_social"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud""], ""region:Ñuble"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud"", ""Alejandra Pizarro""], ""source:normal_scrape"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria""], ""region:Los Lagos"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria"", ""Ministerio""], ""region:Valparaíso"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""De los""], ""sector:empresas_finanzas"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria""]}","flash_clean_pool; learned:product:regiones,sector:politica_estado,sector:salud_educacion_social"
7,C054,7.7,nacional,Elquehaydecierto,elquehaydecierto.cl,Influenza A desplaza al Rinovirus y crecen las consultas respiratorias en la red asistencial chilena,https://www.elquehaydecierto.cl/noticia/adultos-mayores/influenza-desplaza-al-rinovirus-y-crecen-las-consultas-respiratorias-en-la-r,,,"{""product:regiones"": 14.6976, ""sector:politica_estado"": 9.3694, ""sector:salud_educacion_social"": 8.9603, ""region:Ñuble"": 8.4042, ""source:normal_scrape"": 7.4318, ""region:Los Lagos"": 7.345, ""region:Valparaíso"": 7.0773, ""sector:empresas_finanzas"": 7.0627}","{""product:regiones"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""Corresponsal Mi Voz"", ""Ministerio de Salud"", ""Ministerio"", ""JUNIO""], ""sector:politica_estado"": [""ministerio"", ""autoridades"", ""subsecretaria"", ""salud"", ""Ministerio de Salud""], ""sector:salud_educacion_social"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud""], ""region:Ñuble"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud"", ""Alejandra Pizarro""], ""source:normal_scrape"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria""], ""region:Los Lagos"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria"", ""Ministerio""], ""region:Valparaíso"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""De los""], ""sector:empresas_finanzas"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria""]}","flash_clean_pool; learned:product:regiones,sector:politica_estado,sector:salud_educacion_social"
7,C054,7.7,nacional,Elmartutino,elmartutino.cl,Influenza A desplaza al Rinovirus y crecen las consultas respiratorias en la red asistencial chilena,https://www.elmartutino.cl/noticia/adultos-mayores/influenza-desplaza-al-rinovirus-y-crecen-las-consultas-respiratorias-en-la-r,,,"{""product:regiones"": 14.6976, ""sector:politica_estado"": 9.3694, ""sector:salud_educacion_social"": 8.9603, ""region:Ñuble"": 8.4042, ""source:normal_scrape"": 7.4318, ""region:Los Lagos"": 7.345, ""region:Valparaíso"": 7.0773, ""sector:empresas_finanzas"": 7.0627}","{""product:regiones"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""Corresponsal Mi Voz"", ""Ministerio de Salud"", ""Ministerio"", ""JUNIO""], ""sector:politica_estado"": [""ministerio"", ""autoridades"", ""subsecretaria"", ""salud"", ""Ministerio de Salud""], ""sector:salud_educacion_social"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud""], ""region:Ñuble"": [""salud"", ""ministerio"", ""autoridades"", ""subsecretaria"", ""Ministerio de Salud"", ""Alejandra Pizarro""], ""source:normal_scrape"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria""], ""region:Los Lagos"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria"", ""Ministerio""], ""region:Valparaíso"": [""salud"", ""autoridades"", ""ministerio"", ""subsecretaria"", ""De los""], ""sector:empresas_finanzas"": [""autoridades"", ""ministerio"", ""salud"", ""subsecretaria""]}","flash_clean_pool; learned:product:regiones,sector:politica_estado,sector:salud_educacion_social"
